Price,Close,High,Low,Open,Volume
Ticker,2317.TW,2317.TW,2317.TW,2317.TW,2317.TW
Date,,,,,
2000-01-03,23.931798934936523,23.931798934936523,23.931798934936523,23.931798934936523,0
2000-01-04,12.682169914245605,12.784542094796592,12.121782798191742,12.272682294809886,100969038
2000-01-05,12.682169914245605,12.989286455898569,12.428235473368796,12.530606551151552,78951612
2000-01-06,12.682169914245605,12.989286455898569,12.375054475360873,12.735350912253526,94351308
2000-01-07,12.170308113098145,12.530604490747354,12.067935949380187,12.272680276816104,63538583
2000-01-10,12.42823314666748,12.63297636667105,12.067935674458226,12.272679997229822,71348563
2000-01-11,12.326523780822754,13.193362231701137,12.326523780822754,13.193362231701137,113739712
2000-01-12,13.042466163635254,13.042466163635254,12.272682118373565,12.477426476532065,105636792
2000-01-13,13.042466163635254,13.500482195321766,12.94009508732422,13.24721162456197,180292164
2000-01-14,12.530604362487793,13.295735706001615,12.530604362487795,13.19336354333151,75928603
2000-01-17,12.98928451538086,13.24720983595833,12.837721174929419,12.940093340186648,63291557
2000-01-18,12.940092086791992,13.144836397474641,12.83771993145067,13.091655412562806,36009878
2000-01-19,12.632978439331055,12.989286155280874,12.579797442553929,12.940094973876265,39957690
2000-01-20,12.735349655151367,12.784540832838788,12.477425424269317,12.784540832838788,26366721
2000-01-21,12.682169914245605,12.940095273355503,12.682169914245605,12.735350912253526,47431990
2000-01-24,12.530604362487793,12.940093013168223,12.530604362487795,12.940093013168223,31916914
2000-01-25,12.42823314666748,12.682167540004992,12.42823314666748,12.530604205285252,22894992
2000-01-26,12.477423667907715,12.682166877211019,12.375051511872078,12.428232497144597,47392321
2000-01-27,12.42823314666748,12.682167540004992,12.42823314666748,12.682167540004992,24439421
2000-01-28,12.579792976379395,12.784537260052982,12.42823077337003,12.42823077337003,47079264
2000-01-31,12.735349655151367,12.886913003284652,12.682168662392924,12.784540832838788,31397900
2000-02-01,12.579792976379395,12.886909401889776,12.53060181243901,12.83771823794939,84326933
2000-02-02,12.579792976379395,12.579792976379395,12.579792976379395,12.579792976379395,0
2000-02-03,12.579792976379395,12.579792976379395,12.579792976379395,12.579792976379395,0
2000-02-04,12.579792976379395,12.579792976379395,12.579792976379395,12.579792976379395,0
2000-02-07,12.579792976379395,12.579792976379395,12.579792976379395,12.579792976379395,0
2000-02-08,12.579792976379395,12.579792976379395,12.579792976379395,12.579792976379395,0
2000-02-09,12.682169914245605,13.247211815008466,12.682169914245605,12.88691427534758,304085414
2000-02-10,12.940092086791992,12.940092086791994,12.530603465426697,12.682166791197512,187384723
2000-02-11,13.807597160339355,13.807597160339355,13.091656957540659,13.091656957540659,344853284
2000-02-14,13.807597160339355,14.421164092947453,13.807597160339355,14.114713662606881,406964176
2000-02-15,14.57738208770752,14.62590940077968,13.807598078888484,14.065522319311645,241149462
2000-02-16,14.372638702392578,14.625909258701888,14.270266529154226,14.577381946101129,161401143
2000-02-17,14.217082977294922,14.577379323633693,14.21708297729492,14.21708297729492,125048123
2000-02-18,14.065518379211426,14.47500696143476,14.065518379211426,14.47500696143476,107253028
2000-02-21,13.091657638549805,13.553662354301645,13.091657638549806,13.553662354301645,87638759
2000-02-22,13.29573917388916,13.553664555222314,13.091659764447524,13.091659764447524,134753118
2000-02-23,13.909969329833984,14.217084729379168,13.349582285562166,13.500480660082948,215180424
2000-02-24,14.270261764526367,14.475006042642008,14.012337612725744,14.318787958156799,214266979
2000-02-25,14.318794250488281,14.728282986667597,14.270268035533217,14.372640219578045,206994478
2000-02-28,14.318794250488281,14.318794250488283,14.318794250488283,14.318794250488283,0
2000-02-29,14.625905990600586,14.679085870158701,14.270263340519877,14.475007641247272,134264876
2000-03-01,14.372638702392578,14.830653605178593,14.372638702392578,14.72828143194024,108432762
2000-03-02,14.421162605285645,14.6259069190096,14.37263640321573,14.475008560077706,83138031
2000-03-03,14.421162605285645,14.523534762147623,14.167892089491776,14.421162605285646,62989128
2000-03-06,14.318794250488281,14.421166434533111,13.96315148339873,14.114715954433732,68070596
2000-03-07,14.625905990600586,14.625905990600588,14.318789539509496,14.318789539509496,95097517
2000-03-08,15.035398483276367,15.08857837659765,14.523537598986245,14.62590977584427,171716614
2000-03-09,15.444218635559082,15.498064592211222,14.933023905448506,15.137768226245237,195730616
2000-03-10,15.498063087463379,15.85370573787442,15.190946636087029,15.600435237922163,181412129
2000-03-13,14.475008964538574,15.190948010718945,14.42116300824195,14.42116300824195,178226695
2000-03-14,14.57738208770752,14.728281575012488,14.065522319311645,14.679089292737226,174302792
2000-03-15,14.167892456054688,14.577379991329202,14.065520296544056,14.523535137912003,163459471
